Rk,Player,Age,Team,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
135,Austin Adams,29,SDP,NL,1,0,1.000,5.40,4,0,0,0,0,0,1.2,0,1,1,0,2,0,1,2,0,0,9,9.19,1.200,0.0,0.0,10.8,5.4,0.50,,adamsau02
136,José Alvarado*,25,TBR,AL,0,0,,0.00,2,0,0,0,0,0,1.2,1,0,0,0,3,0,4,0,0,0,9,3.79,2.400,5.4,0.0,16.2,21.6,1.33,,alvarjo03
137,Mike Fiers,35,OAK,AL,0,0,,5.40,1,1,0,0,0,0,1.2,5,1,1,1,1,0,2,0,0,0,11,10.39,3.600,27.0,5.4,5.4,10.8,2.00,,fiersmi01
138,Ryan Helsley,25,STL,NL,0,0,,5.40,2,0,0,0,0,0,1.2,1,1,1,0,0,0,2,0,0,0,6,0.79,0.600,5.4,0.0,0.0,10.8,,,helslry01
139,Raisel Iglesias,30,CIN,NL,0,0,,16.20,2,0,0,0,0,0,1.2,2,4,3,2,3,0,5,0,0,0,10,18.19,3.000,10.8,10.8,16.2,27.0,1.67,,iglesra01
140,Jeremy Jeffress,32,CHC,NL,0,0,,10.80,2,0,1,0,0,0,1.2,3,2,2,1,0,0,2,0,0,0,8,8.59,1.800,16.2,5.4,0.0,10.8,,,jeffrje01
141,Triston McKenzie,22,CLE,AL,0,0,,10.80,1,0,0,0,0,0,1.2,1,2,2,1,2,0,2,0,0,0,9,12.19,1.800,5.4,5.4,10.8,10.8,1.00,,mckentr01
142,Trevor Rogers*,22,MIA,NL,0,0,,10.80,1,0,0,0,0,0,1.2,4,3,2,0,1,0,2,0,0,0,10,2.59,3.000,21.6,0.0,5.4,10.8,2.00,,rogertr01
143,Hyun Jin Ryu*,33,TOR,AL,0,1,.000,16.20,1,1,0,0,0,0,1.2,8,7,3,2,1,0,3,0,0,0,15,16.99,5.400,43.2,10.8,5.4,16.2,3.00,,ryuhy01
144,Brent Suter*,30,MIL,NL,0,1,.000,16.20,1,1,0,0,0,0,1.2,3,3,3,0,5,0,0,0,0,0,13,12.19,4.800,16.2,0.0,27.0,0.0,0.00,,suterbr01
145,Aaron Bummer*,26,CHW,AL,0,0,,0.00,2,0,0,0,0,0,1.1,1,0,0,0,1,0,1,0,0,0,6,3.94,1.500,6.8,0.0,6.8,6.8,1.00,,bummeaa01
146,Austin Gomber*,26,STL,NL,0,0,,0.00,1,0,0,0,0,0,1.1,2,0,0,0,1,0,2,0,0,0,7,2.44,2.250,13.5,0.0,6.8,13.5,2.00,,gombeau01
147,Josh Hader*,26,MIL,NL,0,0,,0.00,1,0,0,0,0,0,1.1,0,0,0,0,0,0,2,0,0,0,4,0.19,0.000,0.0,0.0,0.0,13.5,,,haderjo01
148,Craig Kimbrel,32,CHC,NL,0,0,,0.00,1,0,0,0,0,0,1.1,0,0,0,0,2,0,2,0,0,0,5,4.69,1.500,0.0,0.0,13.5,13.5,1.00,,kimbrcr01
149,Ross Stripling,30,TOR,AL,0,0,,6.75,1,0,0,0,0,0,1.1,3,1,1,0,0,0,1,0,0,0,7,1.69,2.250,20.3,0.0,0.0,6.8,,,stripro01
150,Ryan Weathers*,,SDP,NL,0,0,,0.00,1,0,0,0,0,0,1.1,0,0,0,0,2,0,1,0,0,0,6,6.19,1.500,0.0,0.0,13.5,6.8,0.50,,weathry01
151,Nick Wittgren,29,CLE,AL,0,0,,0.00,1,0,0,0,0,0,1.1,0,0,0,0,2,0,3,0,0,0,6,3.19,1.500,0.0,0.0,13.5,20.3,1.50,,wittgni01
152,Anthony Bass,32,TOR,AL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,4,7.19,2.000,0.0,0.0,18.0,9.0,0.50,,bassan01
153,Génesis Cabrera*,23,STL,NL,0,0,,18.00,2,0,0,0,0,0,1.0,1,2,2,0,3,0,1,1,0,0,7,13.19,4.000,9.0,0.0,27.0,9.0,0.33,,cabrege01
154,Dylan Cease,24,CHW,AL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,3.19,0.000,0.0,0.0,0.0,0.0,,,ceasedy01
155,Mike Clevinger,29,SDP,NL,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,3,0,1,0,0,1,6,10.19,3.000,0.0,0.0,27.0,9.0,0.33,,clevimi01
156,Rafael Dolis,32,TOR,AL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,3,3.19,1.000,9.0,0.0,0.0,0.0,,,dolisra01
157,Oliver Drake,33,TBR,AL,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.19,1.000,9.0,0.0,0.0,9.0,,,drakeol01
158,Deivi García,21,NYY,AL,0,0,,9.00,1,1,0,0,0,0,1.0,1,1,1,1,0,0,0,1,0,0,5,19.19,1.000,9.0,9.0,0.0,0.0,,,garcide01
159,Jonathan Holder,27,NYY,AL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,1.19,0.000,0.0,0.0,0.0,9.0,,,holdejo02
160,James Hoyt,33,MIA,NL,0,0,,9.00,2,0,0,0,0,0,1.0,1,1,1,1,0,0,1,0,0,0,4,14.19,1.000,9.0,9.0,0.0,9.0,,,hoytja01
161,Freddy Peralta,24,MIL,NL,0,0,,9.00,1,0,0,0,0,0,1.0,1,1,1,1,0,0,1,0,0,0,4,14.19,1.000,9.0,9.0,0.0,9.0,,,peralfr01
162,Daniel Ponce de Leon,28,STL,NL,0,1,.000,27.00,1,0,0,0,0,0,1.0,2,3,3,2,1,0,2,0,0,0,6,28.19,3.000,18.0,18.0,9.0,18.0,2.00,,ponceda01
163,Drew Rasmussen,24,MIL,NL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,2,0,0,0,4,-0.81,1.000,9.0,0.0,0.0,18.0,,,rasmudr01
164,Taylor Rogers*,29,MIN,AL,0,0,,9.00,2,0,0,0,0,0,1.0,2,1,1,0,1,0,1,0,0,0,6,4.19,3.000,18.0,0.0,9.0,9.0,1.00,,rogerta01
165,Nick Vincent,33,MIA,NL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.19,1.000,9.0,0.0,0.0,9.0,,,vinceni01
166,Dan Winkler,30,CHC,NL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,2,1,0,0,4,2.19,0.000,0.0,0.0,0.0,18.0,,,winklda01
167,Ryan Borucki*,26,TOR,AL,0,0,,0.00,1,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,2,0.19,0.000,0.0,0.0,0.0,13.5,,,borucry01
168,Adam Cimber,29,CLE,AL,0,0,,40.50,1,0,0,0,0,0,0.2,2,3,3,0,1,0,0,0,0,0,5,7.69,4.500,27.0,0.0,13.5,0.0,0.00,,cimbead01
169,Garrett Crochet*,21,CHW,AL,0,0,,0.00,1,0,0,0,0,0,0.2,0,0,0,0,0,0,2,0,0,0,2,-2.81,0.000,0.0,0.0,0.0,27.0,,,crochga01
170,Dane Dunning,25,CHW,AL,0,0,,0.00,1,1,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,4,3.19,3.000,27.0,0.0,0.0,0.0,,,dunnida01
171,Brad Hand*,30,CLE,AL,0,1,.000,27.00,1,0,0,0,0,0,0.2,3,2,2,0,1,0,1,0,0,0,6,4.69,6.000,40.5,0.0,13.5,13.5,1.00,,handbr01
172,Andrew Miller*,35,STL,NL,0,0,,0.00,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,1,0,0,4,7.69,1.500,13.5,0.0,0.0,0.0,,,millean01
173,Adam Ottavino,34,NYY,AL,0,0,,13.50,1,0,0,0,0,0,0.2,0,1,1,0,1,0,0,0,0,0,3,7.69,1.500,0.0,0.0,13.5,0.0,0.00,,ottavad01
174,Sergio Romo,37,MIN,AL,0,1,.000,0.00,1,0,0,0,0,0,0.2,2,3,0,0,1,0,0,0,0,0,6,7.69,4.500,27.0,0.0,13.5,0.0,0.00,,romose01
175,Ryan Tepera,32,CHC,NL,0,0,,0.00,1,0,0,0,0,0,0.2,0,0,0,0,1,0,2,0,0,1,3,1.69,1.500,0.0,0.0,13.5,27.0,2.00,,teperry01
176,Tyler Webb*,29,STL,NL,0,0,,13.50,1,0,0,0,0,0,0.2,1,1,1,0,0,0,0,0,0,0,3,3.19,1.500,13.5,0.0,0.0,0.0,,,webbty01
177,Archie Bradley,27,CIN,NL,0,1,.000,27.00,1,0,0,0,0,0,0.1,2,1,1,0,0,0,0,0,0,0,3,3.19,6.000,54.0,0.0,0.0,0.0,,,bradlar01
178,Andrew Chafin*,30,CHC,NL,0,0,,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,3.19,0.000,0.0,0.0,0.0,0.0,,,chafian01
179,A.J. Cole,28,TOR,AL,0,0,,54.00,1,0,0,0,0,0,0.1,1,2,2,1,1,0,1,0,0,0,3,45.19,6.000,27.0,27.0,27.0,27.0,1.00,,coleaj01
180,Matt Foster,25,CHW,AL,0,0,,0.00,1,0,0,0,0,0,0.1,0,0,0,0,2,0,0,0,0,0,3,21.19,6.000,0.0,0.0,54.0,0.0,0.00,,fostema01
181,Óliver Pérez*,38,CLE,AL,0,0,,0.00,1,0,1,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,2,3.19,3.000,27.0,0.0,0.0,0.0,,,perezol01
182,Cal Quantrill,25,CLE,AL,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,1,0,1,0,0,0,2,6.19,3.000,0.0,0.0,27.0,27.0,1.00,,quantca01
183,Caleb Thielbar*,33,MIN,AL,0,0,,0.00,1,0,1,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,2,3.19,3.000,27.0,0.0,0.0,0.0,,,thielca01
184,Kodi Whitley,25,STL,NL,0,0,,27.00,1,0,1,0,0,0,0.1,1,1,1,1,0,0,0,0,0,0,2,42.19,3.000,27.0,27.0,0.0,0.0,,,whitlko01
185,Amir Garrett*,28,CIN,NL,0,0,,,1,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,garream01
186,James Karinchak,24,CLE,AL,0,0,,,1,0,0,0,0,0,0.0,1,1,1,1,2,0,0,0,0,0,3,,,,,,,0.00,,karinja01
187,Carlos Rodón*,27,CHW,AL,0,0,,,1,0,0,0,0,0,0.0,1,2,2,0,2,1,0,0,0,0,3,,,,,,,0.00,,rodonca01
188,Jordan Weems,27,OAK,AL,0,0,,,1,0,0,0,0,0,0.0,2,2,2,0,1,0,0,0,0,0,3,,,,,,,0.00,,weemsjo01
,League Average,,,,,,.500,4.15,,,,,,,,,,,,,,,,,,,4.57,1.299,8.0,1.5,3.7,9.9,2.68,,-9999
