Rk,Player,Age,Team,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
26,Robert Suarez,31,SDP,NL,0,1,.000,3.00,7,0,1,0,0,0,9.0,7,3,3,2,2,2,9,0,0,0,34,4.67,1.000,7.0,2.0,2.0,9.0,4.50,,suarero01
27,Connor Brogdon,27,PHI,NLWS,0,0,,2.08,7,0,1,0,0,0,8.2,6,2,2,0,2,0,13,0,0,0,33,0.80,0.923,6.2,0.0,2.1,13.5,6.50,,brogdco01
28,Wandy Peralta*,30,NYY,AL,0,0,,3.12,7,0,3,0,0,1,8.2,9,3,3,0,1,0,8,0,0,0,34,1.61,1.154,9.3,0.0,1.0,8.3,8.00,,peralwa01
29,Noah Syndergaard,29,PHI,NLWS,0,1,.000,3.24,4,2,1,0,0,0,8.1,6,3,3,2,1,0,8,0,0,0,31,4.67,0.840,6.5,2.2,1.1,8.6,8.00,,syndeno01
30,George Kirby,24,SEA,AL,0,0,,0.00,2,1,1,0,0,1,8.0,6,0,0,0,1,0,6,2,0,0,32,2.74,0.875,6.8,0.0,1.1,6.8,6.00,,kirbyge01
31,David Robertson,37,PHI,NLWS,1,0,1.000,1.17,8,0,2,0,0,1,7.2,6,1,1,1,5,0,11,0,0,1,33,3.89,1.435,7.0,1.2,5.9,12.9,2.20,,roberda08
32,Andrew Bellatti,30,PHI,NLWS,0,0,,1.29,8,0,1,0,0,0,7.0,2,1,1,1,1,0,9,0,0,0,24,2.83,0.429,2.6,1.3,1.3,11.6,9.00,,bellaan01
33,Shane McClanahan*,25,TBR,AL,0,1,.000,2.57,1,1,0,0,0,0,7.0,7,2,2,1,0,0,5,0,0,0,27,3.54,1.000,9.0,1.3,0.0,6.4,,,mcclash01
34,Sam Hentges*,25,CLE,AL,1,0,1.000,2.84,3,0,1,0,0,0,6.1,5,2,2,2,2,0,10,0,0,0,25,5.01,1.105,7.1,2.8,2.8,14.2,5.00,,hentgsa01
35,Emmanuel Clase,24,CLE,AL,1,0,1.000,0.00,4,0,3,0,0,1,6.0,1,0,0,0,2,0,6,1,0,0,22,2.61,0.500,1.5,0.0,3.0,9.0,3.00,,claseem01
36,Jacob deGrom,34,NYM,NL,1,0,1.000,3.00,1,1,0,0,0,0,6.0,5,2,2,1,2,0,8,0,0,0,25,3.61,1.167,7.5,1.5,3.0,12.0,4.00,,degroja01
37,Clay Holmes,29,NYY,AL,0,0,,0.00,5,0,2,0,0,0,6.0,2,0,0,0,2,0,7,1,0,0,23,2.28,0.667,3.0,0.0,3.0,10.5,3.50,,holmecl01
38,Hector Neris,33,HOU,ALWS,2,0,1.000,1.50,8,0,0,0,0,0,6.0,2,1,1,1,0,0,9,0,0,0,20,2.28,0.333,3.0,1.5,0.0,13.5,,,nerishe01
39,Kyle Wright,26,ATL,NL,1,0,1.000,0.00,1,1,0,0,0,0,6.0,2,0,0,0,1,0,6,0,0,0,21,1.61,0.500,3.0,0.0,1.5,9.0,6.00,,wrighky01
40,Luis Garcia,25,HOU,ALWS,1,1,.500,1.59,2,0,1,0,0,0,5.2,4,1,1,1,0,0,6,0,0,1,21,3.29,0.706,6.4,1.6,0.0,9.5,,,garcilu05
41,Kevin Gausman,31,TOR,AL,0,0,,6.35,1,1,0,0,0,0,5.2,5,4,4,0,1,0,7,0,0,0,24,1.17,1.059,7.9,0.0,1.6,11.1,7.00,,gausmke01
42,Brad Hand*,32,PHI,NLWS,2,0,1.000,4.76,7,0,2,0,0,0,5.2,6,3,3,1,1,0,4,1,0,0,25,5.05,1.235,9.5,1.6,1.6,6.4,4.00,,handbr01
43,Alek Manoah,24,TOR,AL,0,1,.000,6.35,1,1,0,0,0,0,5.2,4,4,4,1,1,0,4,2,0,0,24,5.58,0.882,6.4,1.6,1.6,6.4,4.00,,manoaal01
44,Andrés Muñoz,23,SEA,AL,1,0,1.000,4.76,5,0,2,0,0,0,5.2,6,3,3,1,3,1,9,0,0,1,26,3.82,1.588,9.5,1.6,4.8,14.3,3.00,,munozan01
45,Trevor Stephan,26,CLE,AL,0,0,,1.59,4,0,0,0,0,0,5.2,0,1,1,0,1,0,11,0,0,0,18,-0.24,0.176,0.0,0.0,1.6,17.5,11.00,,stephtr01
46,Logan Gilbert,25,SEA,AL,0,0,,5.06,1,1,0,0,0,0,5.1,5,3,3,1,2,0,5,0,0,0,23,4.80,1.313,8.4,1.7,3.4,8.4,2.50,,gilbelo01
47,Josh Hader*,28,SDP,NL,0,0,,0.00,5,0,5,0,0,4,5.1,1,0,0,0,1,0,10,0,0,0,18,-0.08,0.375,1.7,0.0,1.7,16.9,10.00,,haderjo01
48,Jose Quintana*,33,STL,NL,0,0,,0.00,1,1,0,0,0,0,5.1,2,0,0,0,1,0,3,0,0,0,19,2.55,0.563,3.4,0.0,1.7,5.1,3.00,,quintjo01
49,Tyler Anderson*,32,LAD,NL,0,0,,0.00,1,1,0,0,0,0,5.0,2,0,0,0,2,0,6,0,0,0,19,1.91,0.800,3.6,0.0,3.6,10.8,3.00,,anderty01
50,Tyler Glasnow,28,TBR,AL,0,0,,0.00,1,1,0,0,0,0,5.0,2,0,0,0,0,0,5,0,0,0,17,1.11,0.400,3.6,0.0,0.0,9.0,,,glasnty01
51,James Karinchak,26,CLE,AL,0,0,,0.00,4,0,1,0,0,0,5.0,3,0,0,0,4,0,6,1,0,0,22,3.71,1.400,5.4,0.0,7.2,10.8,1.50,,karinja01
52,Clayton Kershaw*,34,LAD,NL,0,0,,5.40,1,1,0,0,0,0,5.0,6,3,3,1,0,0,6,0,0,1,21,3.31,1.200,10.8,1.8,0.0,10.8,,,kershcl01
53,Julio Urías*,25,LAD,NL,1,0,1.000,5.40,1,1,0,0,0,0,5.0,4,3,3,1,0,0,6,0,0,0,19,3.31,0.800,7.2,1.8,0.0,10.8,,,uriasju01
54,Luis García,35,SDP,NL,0,0,,1.93,4,0,2,0,0,0,4.2,3,1,1,1,1,0,5,0,0,1,18,4.40,0.857,5.8,1.9,1.9,9.6,5.00,,garcilu03
55,Max Scherzer,37,NYM,NL,0,1,.000,13.50,1,1,0,0,0,0,4.2,7,7,7,4,0,0,4,0,0,0,21,12.54,1.500,13.5,7.7,0.0,7.7,,,scherma01
56,Pierce Johnson,31,SDP,NL,0,0,,0.00,3,0,1,0,0,0,4.1,2,0,0,0,0,0,6,0,0,0,15,0.34,0.462,4.2,0.0,0.0,12.5,,,johnspi01
57,Miles Mikolas,33,STL,NL,0,1,.000,4.15,1,1,0,0,0,0,4.1,2,2,2,1,1,0,3,1,0,0,17,6.11,0.692,4.2,2.1,2.1,6.2,3.00,,mikolmi01
58,Jameson Taillon,30,NYY,AL,0,1,.000,6.23,2,1,0,0,0,0,4.1,7,3,3,0,3,0,0,0,0,0,23,5.19,2.308,14.5,0.0,6.2,0.0,0.00,,taillja01
59,Chris Bassitt,33,NYM,NL,0,1,.000,6.75,1,1,0,0,0,0,4.0,3,3,3,0,3,0,2,0,0,0,18,4.36,1.500,6.8,0.0,6.8,4.5,0.67,,bassich01
60,Hunter Brown,23,HOU,AL,0,0,,0.00,3,0,0,0,0,0,3.2,2,0,0,0,3,0,1,0,0,0,14,5.02,1.364,4.9,0.0,7.4,2.5,0.33,,brownhu01
61,Robbie Ray*,30,SEA,AL,0,1,.000,12.27,3,1,2,0,0,0,3.2,7,5,5,3,0,0,5,0,0,0,17,11.02,1.909,17.2,7.4,0.0,12.3,,,rayro02
62,Lou Trivino,30,NYY,AL,0,0,,0.00,4,0,0,0,0,0,3.2,2,0,0,0,1,0,4,0,0,0,14,1.75,0.818,4.9,0.0,2.5,9.8,4.00,,trivilo01
63,Steven Wilson,27,SDP,NL,0,0,,4.91,4,0,1,0,0,0,3.2,2,2,2,1,3,0,4,1,0,1,18,7.75,1.364,4.9,2.5,7.4,9.8,1.33,,wilsost02
64,Matt Brash,24,SEA,AL,0,0,,0.00,3,0,0,0,0,0,3.1,0,0,0,0,0,0,4,0,0,2,10,0.71,0.000,0.0,0.0,0.0,10.8,,,brashma01
65,Jesse Chavez,38,ATL,NL,0,0,,5.40,2,0,1,0,0,0,3.1,4,2,2,0,1,1,3,0,0,0,14,2.21,1.500,10.8,0.0,2.7,8.1,3.00,,chaveje01
66,Enyel De Los Santos,26,CLE,AL,0,0,,0.00,3,0,0,0,0,0,3.1,2,0,0,0,1,0,1,0,0,0,12,3.41,0.900,5.4,0.0,2.7,2.7,1.00,,delosen01
67,Matt Festa,29,SEA,AL,0,0,,2.70,2,0,0,0,0,0,3.1,1,1,1,0,0,0,2,0,0,0,11,1.91,0.300,2.7,0.0,0.0,5.4,,,festama01
68,Max Fried*,28,ATL,NL,0,1,.000,10.80,1,1,0,0,0,0,3.1,8,6,4,0,1,0,2,0,0,0,20,2.81,2.700,21.6,0.0,2.7,5.4,2.00,,friedma01
69,Collin McHugh,35,ATL,NL,0,0,,2.70,2,0,0,0,0,0,3.1,3,1,1,1,1,1,4,0,0,0,14,5.51,1.200,8.1,2.7,2.7,10.8,4.00,,mchugco01
70,Eli Morgan,26,CLE,AL,1,0,1.000,2.70,3,0,1,0,0,0,3.1,2,1,1,0,0,0,5,0,0,0,12,0.11,0.600,5.4,0.0,0.0,13.5,,,morgael01
71,Evan Phillips,27,LAD,NL,0,0,,0.00,3,0,1,0,0,0,3.1,1,0,0,0,1,0,6,0,0,0,11,0.41,0.600,2.7,0.0,2.7,16.2,6.00,,phillev01
72,Paul Sewald,32,SEA,AL,0,0,,16.20,3,0,0,0,0,0,3.1,4,6,6,0,2,1,6,3,0,0,19,4.01,1.800,10.8,0.0,5.4,16.2,3.00,,sewalpa01
73,Andrew Heaney*,31,LAD,NL,0,0,,3.00,1,0,0,0,0,0,3.0,3,1,1,1,2,0,4,0,0,0,14,6.78,1.667,9.0,3.0,6.0,12.0,2.00,,heanean01
74,Jake Odorizzi,32,ATL,NL,0,0,,6.00,1,0,0,0,0,0,3.0,1,2,2,0,3,0,2,1,0,0,13,5.78,1.333,3.0,0.0,9.0,6.0,0.67,,odorija01
75,Ryne Stanek,30,HOU,ALWS,0,0,,0.00,4,0,1,0,0,0,3.0,0,0,0,0,1,0,6,0,0,0,10,0.11,0.333,0.0,0.0,3.0,18.0,6.00,,stanery01
76,José Urquidy,27,HOU,WS,0,0,,0.00,1,0,1,0,0,0,3.0,1,0,0,0,1,0,4,0,0,1,11,1.45,0.667,3.0,0.0,3.0,12.0,4.00,,urquijo01
77,Mike Clevinger,31,SDP,NL,0,1,.000,23.63,2,2,0,0,0,0,2.2,9,8,7,2,3,0,3,0,0,0,20,7.99,4.500,30.4,6.8,10.1,10.1,1.00,,clevimi01
78,Edwin Díaz,28,NYM,NL,0,0,,0.00,2,0,0,0,0,0,2.2,2,0,0,0,1,0,2,0,0,0,10,2.74,1.125,6.8,0.0,3.4,6.8,2.00,,diazed04
79,Tim Hill*,32,SDP,NL,1,0,1.000,0.00,3,0,0,0,0,0,2.2,1,0,0,0,0,0,2,0,0,0,9,1.61,0.375,3.4,0.0,0.0,6.8,,,hillti01
80,Dylan Lee*,27,ATL,NL,0,0,,3.38,3,0,0,0,0,0,2.2,4,1,1,1,0,0,2,0,0,0,12,6.49,1.500,13.5,3.4,0.0,6.8,,,leedy01
81,A.J. Minter*,28,ATL,NL,0,0,,6.75,2,0,0,0,0,0,2.2,1,2,2,0,0,0,4,1,0,0,10,1.24,0.375,3.4,0.0,0.0,13.5,,,minteaj01
82,Jordan Montgomery*,29,STL,NL,0,0,,0.00,1,0,0,0,0,0,2.2,2,0,0,0,3,1,3,0,0,0,11,4.24,1.875,6.8,0.0,10.1,10.1,1.00,,montgjo01
83,Penn Murfee,28,SEA,AL,0,1,.000,3.38,2,0,0,0,0,0,2.2,4,1,1,1,0,0,1,0,0,0,12,7.24,1.500,13.5,3.4,0.0,3.4,,,murfepe01
84,Alex Vesia*,26,LAD,NL,0,0,,0.00,3,0,0,0,0,0,2.2,2,0,0,0,3,0,4,0,0,0,13,3.49,1.875,6.8,0.0,10.1,13.5,1.33,,vesiaal01
85,Yency Almonte,28,LAD,NL,0,1,.000,7.71,3,0,0,0,0,0,2.1,2,2,2,0,0,0,6,0,0,0,9,-2.03,0.857,7.7,0.0,0.0,23.1,,,almonye01
86,Garrett Cleavinger*,28,TBR,AL,0,0,,0.00,2,0,1,0,0,0,2.1,1,0,0,0,0,0,6,0,0,0,8,-2.03,0.429,3.9,0.0,0.0,23.1,,,cleavga01
87,Giovanny Gallegos,30,STL,NL,0,0,,0.00,2,0,0,0,0,0,2.1,0,0,0,0,1,0,1,0,0,0,8,3.54,0.429,0.0,0.0,3.9,3.9,1.00,,gallegi01
88,Kyle Gibson,34,PHI,NLWS,0,0,,0.00,2,0,1,0,0,0,2.1,2,0,0,0,1,0,2,0,0,0,10,2.68,1.286,7.7,0.0,3.9,7.7,2.00,,gibsoky01
89,Trevor May,32,NYM,NL,0,0,,0.00,2,0,1,0,0,0,2.1,0,0,0,0,1,0,4,0,0,0,7,0.97,0.429,0.0,0.0,3.9,15.4,4.00,,maytr01
90,Clarke Schmidt,26,NYY,AL,0,2,.000,11.57,3,0,2,0,0,0,2.1,5,3,3,2,2,1,1,0,0,0,13,15.97,3.000,19.3,7.7,7.7,3.9,0.50,,schmicl01
91,Spencer Strider,23,ATL,NL,0,1,.000,19.29,1,1,0,0,0,0,2.1,3,5,5,1,2,1,4,0,0,0,12,7.83,2.143,11.6,3.9,7.7,15.4,2.00,,stridsp01
92,Jason Adam,30,TBR,AL,0,0,,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,2,1,0,0,6,2.61,0.500,4.5,0.0,0.0,9.0,,,adamja01
93,Miguel Castro,27,NYY,AL,0,0,,0.00,2,0,1,0,0,0,2.0,0,0,0,0,0,0,2,0,0,0,6,1.11,0.000,0.0,0.0,0.0,9.0,,,castrmi01
94,Kenley Jansen,34,ATL,NL,0,0,,4.50,2,0,2,0,0,1,2.0,1,1,1,1,0,0,2,0,0,0,7,7.61,0.500,4.5,4.5,0.0,9.0,,,janseke01
95,Tommy Kahnle,32,LAD,NL,0,0,,13.50,3,0,2,0,0,0,2.0,2,3,3,0,1,0,4,0,0,0,9,0.61,1.500,9.0,0.0,4.5,18.0,4.00,,kahnlto01
96,Seth Lugo,32,NYM,NL,0,0,,0.00,3,0,1,0,0,1,2.0,2,0,0,0,1,0,3,0,0,0,9,1.61,1.500,9.0,0.0,4.5,13.5,3.00,,lugose01
97,Chris Martin,36,LAD,NL,0,0,,0.00,2,0,1,0,0,1,2.0,3,0,0,0,0,0,1,0,0,0,9,2.11,1.500,13.5,0.0,0.0,4.5,,,martich02
98,Cody Morris,25,CLE,AL,0,0,,0.00,1,0,0,0,0,0,2.0,0,0,0,0,0,0,3,0,0,0,6,0.11,0.000,0.0,0.0,0.0,13.5,,,morrico01
99,Charlie Morton,38,ATL,NL,0,1,.000,13.50,1,1,0,0,0,0,2.0,4,3,3,1,1,0,3,0,0,0,11,8.11,2.500,18.0,4.5,4.5,13.5,3.00,,mortoch02
100,David Peterson*,26,NYM,NL,0,0,,4.50,2,0,0,0,0,0,2.0,2,1,1,0,0,0,2,0,0,0,8,1.11,1.000,9.0,0.0,0.0,9.0,,,peterda01
101,Jackson Stephens,28,ATL,NL,0,0,,0.00,1,0,1,0,0,0,2.0,1,0,0,0,0,0,2,0,0,0,7,1.11,0.500,4.5,0.0,0.0,9.0,,,stephja01
102,Diego Castillo,28,SEA,AL,0,0,,0.00,3,0,0,0,0,0,1.2,2,0,0,0,0,0,0,2,0,0,8,6.71,1.200,10.8,0.0,0.0,0.0,,,castidi01
103,Jordan Hicks,25,STL,NL,0,0,,0.00,2,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0,0,5,3.71,0.600,0.0,0.0,5.4,5.4,1.00,,hicksjo03
104,Corey Kluber,36,TBR,AL,0,1,.000,5.40,1,0,1,0,0,0,1.2,1,1,1,1,0,0,1,0,0,0,6,9.71,0.600,5.4,5.4,0.0,5.4,,,klubeco01
105,Tim Mayza*,30,TOR,AL,0,0,,5.40,2,0,0,0,0,0,1.2,1,1,1,1,0,0,2,0,0,1,6,8.51,0.600,5.4,5.4,0.0,10.8,,,mayzati01
106,Drew Rasmussen,26,TBR,AL,0,0,,0.00,1,0,0,0,0,0,1.2,0,0,0,0,0,0,2,0,0,0,5,0.71,0.000,0.0,0.0,0.0,10.8,,,rasmudr01
107,Jordan Romano,29,TOR,AL,0,1,.000,10.80,1,0,0,0,0,0,1.2,4,2,2,0,1,1,4,0,0,0,10,0.11,3.000,21.6,0.0,5.4,21.6,4.00,,romanjo03
108,Shawn Armstrong,31,TBR,AL,0,0,,0.00,1,0,0,0,0,0,1.1,1,0,0,0,0,0,3,0,0,0,5,-1.39,0.750,6.8,0.0,0.0,20.3,,,armstsh01
109,Mychal Givens,32,NYM,NL,0,0,,13.50,2,0,1,0,0,0,1.1,2,2,2,0,1,0,3,0,0,0,7,0.86,2.250,13.5,0.0,6.8,20.3,3.00,,givenmy01
110,Tony Gonsolin,28,LAD,NL,0,1,.000,6.75,1,1,0,0,0,0,1.1,4,1,1,0,1,0,1,0,0,1,9,3.86,3.750,27.0,0.0,6.8,6.8,1.00,,gonsoto01
111,Brusdar Graterol,23,LAD,NL,0,1,.000,0.00,2,0,0,0,0,0,1.1,2,1,0,0,0,0,0,0,0,0,7,3.11,1.500,13.5,0.0,0.0,0.0,,,gratebr01
112,Raisel Iglesias,32,ATL,NL,0,0,,6.75,2,0,0,0,0,0,1.1,4,1,1,0,1,0,1,0,0,0,9,3.86,3.750,27.0,0.0,6.8,6.8,1.00,,iglesra01
113,Sean Manaea*,30,SDP,NL,0,1,.000,33.75,1,0,0,0,0,0,1.1,4,5,5,1,2,0,2,0,0,0,9,14.36,4.500,27.0,6.8,13.5,13.5,1.00,,manaese01
114,Adam Cimber,31,TOR,AL,0,0,,0.00,2,0,2,0,0,0,1.0,0,0,0,0,2,1,0,0,0,0,5,9.11,2.000,0.0,0.0,18.0,0.0,0.00,,cimbead01
115,Yimi García,31,TOR,AL,0,0,,0.00,2,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.11,1.000,9.0,0.0,0.0,9.0,,,garciyi01
116,Domingo Germán,29,NYY,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,5,7.11,2.000,0.0,0.0,18.0,9.0,0.50,,germado01
117,Ryan Helsley,27,STL,NL,0,1,.000,36.00,1,0,0,0,0,0,1.0,1,4,4,0,2,0,2,1,0,0,7,8.11,3.000,9.0,0.0,18.0,18.0,1.00,,helslry01
118,Frankie Montas,29,NYY,AL,0,0,,9.00,1,0,0,0,0,0,1.0,1,1,1,1,0,0,1,0,0,0,4,14.11,1.000,9.0,9.0,0.0,9.0,,,montafr02
119,Adrián Morejón*,23,SDP,NL,0,0,,36.00,2,0,1,0,0,0,1.0,3,4,4,0,2,0,1,0,0,1,8,1.11,5.000,27.0,0.0,18.0,9.0,0.50,,morejad01
120,Nick Nelson,26,PHI,WS,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,2,0,0,0,0,0,5,9.11,2.000,0.0,0.0,18.0,0.0,0.00,,nelsoni01
121,Adam Ottavino,36,NYM,NL,0,0,,9.00,1,0,0,0,0,0,1.0,0,1,1,0,3,0,2,1,0,0,7,11.11,3.000,0.0,0.0,27.0,18.0,0.67,,ottavad01
122,Zach Plesac,27,CLE,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,-0.89,0.000,0.0,0.0,0.0,18.0,,,plesaza01
123,Brooks Raley*,34,TBR,AL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,0,2,1,0,0,5,5.11,1.000,0.0,0.0,9.0,18.0,2.00,,raleybr01
124,Trevor Richards,29,TOR,AL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,4,4.11,1.000,0.0,0.0,9.0,9.0,1.00,,richatr01
125,Drew Smith,28,NYM,NL,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,1,0,0,5,4.11,1.000,9.0,0.0,0.0,9.0,,,smithdr01
126,Erik Swanson,28,SEA,AL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,1.11,0.000,0.0,0.0,0.0,9.0,,,swanser01
127,Blake Treinen,34,LAD,NL,0,0,,9.00,1,0,0,0,0,0,1.0,1,1,1,1,2,1,1,0,0,0,7,20.11,3.000,9.0,9.0,18.0,9.0,0.50,,treinbl01
128,Bailey Falter*,25,PHI,NL,0,0,,54.00,1,1,0,0,0,0,0.2,3,4,4,1,1,0,0,0,0,0,6,27.11,6.000,40.5,13.5,13.5,0.0,0.00,,falteba01
129,Andre Pallante,23,STL,NL,0,0,,27.00,1,0,1,0,0,0,0.2,2,2,2,0,0,0,1,0,0,0,5,0.11,3.000,27.0,0.0,0.0,13.5,,,pallaan01
130,Nick Sandlin,25,CLE,AL,0,0,,0.00,1,0,0,0,0,0,0.2,0,0,0,0,1,0,1,0,0,0,3,4.61,1.500,0.0,0.0,13.5,13.5,1.00,,sandlni01
131,Matthew Boyd*,31,SEA,AL,0,0,,0.00,1,0,0,0,0,0,0.1,1,0,0,0,1,0,0,0,0,0,3,12.11,6.000,27.0,0.0,27.0,0.0,0.00,,boydma01
132,Aaron Civale,27,CLE,AL,0,1,.000,81.00,1,1,0,0,0,0,0.1,2,3,3,1,1,0,1,1,0,0,5,54.11,9.000,54.0,27.0,27.0,27.0,1.00,,civalaa01
133,Zach Pop,25,TOR,AL,0,0,,0.00,1,0,0,0,0,0,0.1,2,0,0,0,0,0,1,0,0,0,3,-2.89,6.000,54.0,0.0,0.0,27.0,,,popza01
134,Anthony Bass,34,TOR,AL,0,0,,,1,0,0,0,0,0,0.0,3,3,3,0,0,0,0,0,0,0,3,,,,,,,,,bassan01
135,Pete Fairbanks,28,TBR,AL,0,0,,,1,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,2,,,,,,,0.00,,fairbpe01
